lat,lon,psl
40.0523560209424,13.75,19.078989
40.0523560209424,15.0,18.630033
40.0523560209424,16.25,18.531242
40.0523560209424,17.5,19.505333
40.0523560209424,18.75,18.971472
40.0523560209424,20.0,17.62358
40.0523560209424,21.25,15.130017
40.0523560209424,22.5,16.39649
40.0523560209424,23.75,17.689713
40.0523560209424,25.0,17.563616
40.0523560209424,26.25,17.577135
40.0523560209424,27.5,16.57826
40.0523560209424,28.75,15.324878
40.0523560209424,30.0,13.520439
40.0523560209424,31.25,12.411372
40.0523560209424,32.5,11.688382
40.0523560209424,33.75,11.372279
40.0523560209424,35.0,11.091525
40.0523560209424,36.25,10.320308
40.0523560209424,37.5,9.400447
40.0523560209424,38.75,8.899953
40.0523560209424,40.0,8.079129
40.0523560209424,41.25,7.2209983
40.0523560209424,42.5,6.8923492
40.0523560209424,43.75,7.9676437
40.0523560209424,45.0,8.790321
40.0523560209424,46.25,11.136093
40.0523560209424,47.5,13.540283
40.0523560209424,48.75,16.066986
40.0523560209424,50.0,16.891815
40.0523560209424,51.25,16.690084
40.0523560209424,52.5,17.101824
40.0523560209424,53.75,17.704256
40.0523560209424,55.0,17.278868
40.0523560209424,56.25,17.134192
40.0523560209424,57.5,17.378553
40.0523560209424,58.75,17.140978
40.0523560209424,60.0,16.944624
40.0523560209424,61.25,17.024023
40.0523560209424,62.5,17.238947
40.0523560209424,63.75,17.676493
40.0523560209424,65.0,17.255281
40.0523560209424,66.25,15.966739
40.0523560209424,67.5,14.46683
40.0523560209424,68.75,12.305699
40.0523560209424,70.0,9.930636
40.0523560209424,71.25,7.9079285
40.0523560209424,72.5,4.4025702
40.0523560209424,73.75,0.3000412
40.0523560209424,75.0,0.5664673
40.0523560209424,76.25,4.7240853
40.0523560209424,77.5,8.039165
40.0523560209424,78.75,10.85307
40.0523560209424,80.0,12.710876
40.0523560209424,81.25,13.6002655
40.0523560209424,82.5,13.895953
40.0523560209424,83.75,13.848659
40.0523560209424,85.0,13.780248
40.0523560209424,86.25,13.805728
40.0523560209424,87.5,13.625613
40.0523560209424,88.75,13.164886
40.0523560209424,90.0,13.016278
40.0523560209424,91.25,12.60183
40.0523560209424,92.5,11.645851
40.0523560209424,93.75,10.823619
40.0523560209424,95.0,8.811584
40.0523560209424,96.25,7.0680566
40.0523560209424,97.5,7.4748435
40.0523560209424,98.75,9.276843
40.0523560209424,100.0,11.285123
40.0523560209424,101.25,11.657903
40.0523560209424,102.5,11.141774
40.0523560209424,103.75,10.426312
40.0523560209424,105.0,10.497668
40.0523560209424,106.25,10.29732
40.0523560209424,107.5,9.650558
40.0523560209424,108.75,8.774182
40.0523560209424,110.0,8.21416
40.0523560209424,111.25,7.336268
40.0523560209424,112.5,6.704582
40.0523560209424,113.75,6.856478
40.0523560209424,115.0,8.497101
40.0523560209424,116.25,10.6584425
40.0523560209424,117.5,11.507327
40.0523560209424,118.75,11.444713
40.0523560209424,120.0,11.355515
40.0523560209424,121.25,11.318072
40.0523560209424,122.5,10.785464
40.0523560209424,123.75,10.201505
40.0523560209424,125.0,9.835422
40.0523560209424,126.25,8.380704
40.0523560209424,127.5,9.358582
40.0523560209424,128.75,10.786046
40.0523560209424,130.0,11.909078
40.0523560209424,131.25,12.346379
40.0523560209424,132.5,12.286204
40.0523560209424,133.75,12.221642
40.0523560209424,135.0,12.299123
40.0523560209424,136.25,12.472423
40.0523560209424,137.5,12.662953
40.0523560209424,138.75,12.631836
40.0523560209424,140.0,12.383107
40.0523560209424,141.25,11.81467
40.0523560209424,142.5,14.202977
40.0523560209424,143.75,15.2664795
40.0523560209424,145.0,15.533539
40.0523560209424,146.25,15.372899
40.0523560209424,147.5,15.120814
40.0523560209424,148.75,14.949638
40.0523560209424,150.0,14.803685
40.0523560209424,151.25,14.668729
40.0523560209424,152.5,14.553009
40.0523560209424,153.75,14.454953
40.0523560209424,155.0,14.365422
40.0523560209424,156.25,14.278145
40.0523560209424,157.5,14.198456
40.0523560209424,158.75,14.129684
40.0523560209424,160.0,14.073392
40.0523560209424,161.25,14.033882
40.0523560209424,162.5,14.000496
40.0523560209424,163.75,13.957497
40.0523560209424,165.0,13.911667
40.0523560209424,166.25,13.869888
40.0523560209424,167.5,13.839633
40.0523560209424,168.75,13.823387
40.0523560209424,170.0,13.812604
40.0523560209424,171.25,13.804097
40.0523560209424,172.5,13.802564
40.0523560209424,173.75,13.812622
40.0523560209424,175.0,13.82502
40.0523560209424,176.25,13.827332
40.0523560209424,177.5,13.81985
40.0523560209424,178.75,13.817101
40.0523560209424,180.0,13.824132
40.0523560209424,181.25,13.841441
40.0523560209424,182.5,13.879107
40.0523560209424,183.75,13.926333
40.0523560209424,185.0,13.973953
40.0523560209424,186.25,14.0227995
40.0523560209424,187.5,14.101407
40.0523560209424,188.75,14.1834135
40.0523560209424,190.0,14.267036
40.0523560209424,191.25,14.352521
40.0523560209424,192.5,14.422389
40.0523560209424,193.75,14.478734
40.0523560209424,195.0,14.528035
40.0523560209424,196.25,14.571335
40.0523560209424,197.5,14.629555
40.0523560209424,198.75,14.696872
40.0523560209424,200.0,14.785436
40.0523560209424,201.25,14.880519
40.0523560209424,202.5,14.976016
40.0523560209424,203.75,15.078143
40.0523560209424,205.0,15.183927
40.0523560209424,206.25,15.284752
40.0523560209424,207.5,15.376373
40.0523560209424,208.75,15.475833
40.0523560209424,210.0,15.591868
40.0523560209424,211.25,15.701472
40.0523560209424,212.5,15.771693
40.0523560209424,213.75,15.784215
40.0523560209424,215.0,15.770122
40.0523560209424,216.25,15.74117
40.0523560209424,217.5,15.694394
40.0523560209424,218.75,15.623291
40.0523560209424,220.0,15.546875
40.0523560209424,221.25,15.460701
40.0523560209424,222.5,15.352321
40.0523560209424,223.75,15.218025
40.0523560209424,225.0,15.05173
40.0523560209424,226.25,14.8797865
40.0523560209424,227.5,14.690616
40.0523560209424,228.75,14.486522
40.0523560209424,230.0,14.268064
40.0523560209424,231.25,14.019755
40.0523560209424,232.5,13.793347
40.0523560209424,233.75,13.583168
40.0523560209424,235.0,13.118886
40.0523560209424,236.25,14.40508
40.0523560209424,237.5,14.78049
40.0523560209424,238.75,13.385762
40.0523560209424,240.0,11.153694
40.0523560209424,241.25,11.625386
40.0523560209424,242.5,11.19074
40.0523560209424,243.75,9.984408
40.0523560209424,245.0,10.402626
40.0523560209424,246.25,12.255712
40.0523560209424,247.5,11.898196
40.0523560209424,248.75,9.108543
40.0523560209424,250.0,9.124957
40.0523560209424,251.25,9.721146
40.0523560209424,252.5,6.92128
40.0523560209424,253.75,6.1997147
40.0523560209424,255.0,8.760788
40.0523560209424,256.25,12.386719
40.0523560209424,257.5,13.422897
40.0523560209424,258.75,14.446136
40.0523560209424,260.0,14.87262
40.0523560209424,261.25,14.674809
40.0523560209424,262.5,14.682205
40.0523560209424,263.75,14.63477
40.0523560209424,265.0,14.468366
40.0523560209424,266.25,14.379921
40.0523560209424,267.5,14.242536
40.0523560209424,268.75,14.168675
40.0523560209424,270.0,13.995331
40.0523560209424,271.25,13.717641
40.0523560209424,272.5,13.405826
40.0523560209424,273.75,13.133899
40.0523560209424,275.0,12.738376
40.0523560209424,276.25,12.525726
40.0523560209424,277.5,12.225673
40.0523560209424,278.75,11.535477
40.0523560209424,280.0,10.78851
40.0523560209424,281.25,10.736819
40.0523560209424,282.5,11.861325
40.0523560209424,283.75,12.752068
40.0523560209424,285.0,13.456151
40.0523560209424,286.25,15.365376
40.0523560209424,287.5,16.233484
40.0523560209424,288.75,16.933847
40.0523560209424,290.0,17.285765
40.0523560209424,291.25,17.535044
40.0523560209424,292.5,17.734
40.0523560209424,293.75,17.875353
40.0523560209424,295.0,17.942543
40.0523560209424,296.25,17.933472
40.0523560209424,297.5,17.876024
40.0523560209424,298.75,17.8103
40.0523560209424,300.0,17.74208
40.0523560209424,301.25,17.688349
40.0523560209424,302.5,17.653162
40.0523560209424,303.75,17.62591
40.0523560209424,305.0,17.59018
40.0523560209424,306.25,17.534714
40.0523560209424,307.5,17.46936
40.0523560209424,308.75,17.391851
40.0523560209424,310.0,17.300903
40.0523560209424,311.25,17.205534
40.0523560209424,312.5,17.115944
40.0523560209424,313.75,17.02991
40.0523560209424,315.0,16.949999
40.0523560209424,316.25,16.864027
40.0523560209424,317.5,16.78215
40.0523560209424,318.75,16.70974
40.0523560209424,320.0,16.670883
40.0523560209424,321.25,16.6691
40.0523560209424,322.5,16.725464
40.0523560209424,323.75,16.858414
40.0523560209424,325.0,17.139936
40.0523560209424,326.25,17.398666
40.0523560209424,327.5,17.545248
40.0523560209424,328.75,17.579409
40.0523560209424,330.0,17.552078
40.0523560209424,331.25,17.504328
40.0523560209424,332.5,17.456087
40.0523560209424,333.75,17.421476
40.0523560209424,335.0,17.42389
40.0523560209424,336.25,17.41861
40.0523560209424,337.5,17.395395
40.0523560209424,338.75,17.351746
40.0523560209424,340.0,17.300941
40.0523560209424,341.25,17.255457
40.0523560209424,342.5,17.22957
40.0523560209424,343.75,17.222086
40.0523560209424,345.0,17.257685
40.0523560209424,346.25,17.306938
40.0523560209424,347.5,17.39898
40.0523560209424,348.75,17.510643
40.0523560209424,350.0,17.578484
40.0523560209424,351.25,17.87046
40.0523560209424,352.5,16.890549
40.0523560209424,353.75,16.009615
40.0523560209424,355.0,15.600772
40.0523560209424,356.25,15.1064
40.0523560209424,357.5,14.241025
40.0523560209424,358.75,14.773842
40.994764397905755,0.0,15.7786455
40.994764397905755,1.25,17.674673
40.994764397905755,2.5,18.187263
40.994764397905755,3.75,18.62265
40.994764397905755,5.0,18.78967
40.994764397905755,6.25,18.836372
40.994764397905755,7.5,18.782019
40.994764397905755,8.75,18.702148
40.994764397905755,10.0,18.84759
40.994764397905755,11.25,19.102898
40.994764397905755,12.5,18.768816
40.994764397905755,13.75,18.29648
40.994764397905755,15.0,17.789536
40.994764397905755,16.25,18.185125
40.994764397905755,17.5,19.2231
40.994764397905755,18.75,18.326014
40.994764397905755,20.0,16.094223
40.994764397905755,21.25,13.728671
40.994764397905755,22.5,14.707095
40.994764397905755,23.75,15.807335
40.994764397905755,25.0,16.60478
40.994764397905755,26.25,16.927214
40.994764397905755,27.5,16.682348
40.994764397905755,28.75,16.361574
40.994764397905755,30.0,15.621808
40.994764397905755,31.25,14.19072
40.994764397905755,32.5,12.572299
40.994764397905755,33.75,11.700664
40.994764397905755,35.0,12.385646
40.994764397905755,36.25,13.512805
40.994764397905755,37.5,13.727115
40.994764397905755,38.75,13.737058
40.994764397905755,40.0,12.926038
40.994764397905755,41.25,10.788437
40.994764397905755,42.5,8.084842
40.994764397905755,43.75,8.378491
40.994764397905755,45.0,10.074155
40.994764397905755,46.25,11.021169
40.994764397905755,47.5,12.112973
40.994764397905755,48.75,14.151607
40.994764397905755,50.0,15.693675
40.994764397905755,51.25,16.080015
40.994764397905755,52.5,16.376137
40.994764397905755,53.75,16.072266
40.994764397905755,55.0,16.411695
40.994764397905755,56.25,16.544088
40.994764397905755,57.5,16.58446
40.994764397905755,58.75,16.541435
40.994764397905755,60.0,16.559965
40.994764397905755,61.25,16.591265
40.994764397905755,62.5,16.649445
40.994764397905755,63.75,16.971466
40.994764397905755,65.0,16.640213
40.994764397905755,66.25,16.189638
40.994764397905755,67.5,16.440659
40.994764397905755,68.75,15.73806
40.994764397905755,70.0,13.100606
40.994764397905755,71.25,10.785617
40.994764397905755,72.5,9.194382
40.994764397905755,73.75,4.5301185
40.994764397905755,75.0,0.51019543
40.994764397905755,76.25,-0.4045054
40.994764397905755,77.5,1.2575861
40.994764397905755,78.75,4.63254
40.994764397905755,80.0,8.928798
40.994764397905755,81.25,11.292946
40.994764397905755,82.5,12.827095
40.994764397905755,83.75,13.530835
40.994764397905755,85.0,13.3622465
40.994764397905755,86.25,12.886043
40.994764397905755,87.5,12.148456
40.994764397905755,88.75,11.894063
40.994764397905755,90.0,12.501996
40.994764397905755,91.25,13.173778
40.994764397905755,92.5,13.338249
40.994764397905755,93.75,13.261508
40.994764397905755,95.0,11.627869
40.994764397905755,96.25,9.777791
40.994764397905755,97.5,9.814342
40.994764397905755,98.75,11.161853
40.994764397905755,100.0,12.235509
40.994764397905755,101.25,12.306073
40.994764397905755,102.5,11.292537
40.994764397905755,103.75,10.583089
40.994764397905755,105.0,10.144259
40.994764397905755,106.25,9.914836
40.994764397905755,107.5,8.982869
40.994764397905755,108.75,8.284038
40.994764397905755,110.0,7.294899
40.994764397905755,111.25,6.4827423
40.994764397905755,112.5,5.9121146
40.994764397905755,113.75,5.7925744
40.994764397905755,115.0,6.3347144
40.994764397905755,116.25,7.499125
40.994764397905755,117.5,8.397975
40.994764397905755,118.75,9.206172
40.994764397905755,120.0,10.097728
40.994764397905755,121.25,10.530174
40.994764397905755,122.5,10.157773
40.994764397905755,123.75,9.135432
40.994764397905755,125.0,8.001846
40.994764397905755,126.25,6.370524
40.994764397905755,127.5,5.2460275
40.994764397905755,128.75,6.513601
40.994764397905755,130.0,10.271983
40.994764397905755,131.25,11.109889
40.994764397905755,132.5,11.230006
40.994764397905755,133.75,11.1427765
40.994764397905755,135.0,11.194453
40.994764397905755,136.25,11.345195
40.994764397905755,137.5,11.558766
40.994764397905755,138.75,11.674146
40.994764397905755,140.0,11.5767565
40.994764397905755,141.25,11.511136
40.994764397905755,142.5,12.377505
40.994764397905755,143.75,13.608106
40.994764397905755,145.0,14.088536
40.994764397905755,146.25,14.054077
40.994764397905755,147.5,13.859836
40.994764397905755,148.75,13.720599
40.994764397905755,150.0,13.617322
40.994764397905755,151.25,13.517276
40.994764397905755,152.5,13.43145
40.994764397905755,153.75,13.364453
40.994764397905755,155.0,13.309723
40.994764397905755,156.25,13.257179
40.994764397905755,157.5,13.205127
40.994764397905755,158.75,13.147995
40.994764397905755,160.0,13.085217
40.994764397905755,161.25,13.036725
40.994764397905755,162.5,13.0068865
40.994764397905755,163.75,12.9706955
40.994764397905755,165.0,12.937785
40.994764397905755,166.25,12.905342
40.994764397905755,167.5,12.874097
40.994764397905755,168.75,12.848811
40.994764397905755,170.0,12.828839
40.994764397905755,171.25,12.838613
40.994764397905755,172.5,12.884351
40.994764397905755,173.75,12.941963
40.994764397905755,175.0,12.992496
40.994764397905755,176.25,13.033501
40.994764397905755,177.5,13.062355
40.994764397905755,178.75,13.095698
40.994764397905755,180.0,13.128909
40.994764397905755,181.25,13.155208
40.994764397905755,182.5,13.189735
40.994764397905755,183.75,13.224446
40.994764397905755,185.0,13.260547
40.994764397905755,186.25,13.29971
40.994764397905755,187.5,13.345492
40.994764397905755,188.75,13.40594
40.994764397905755,190.0,13.507289
40.994764397905755,191.25,13.6274185
40.994764397905755,192.5,13.742116
40.994764397905755,193.75,13.836182
40.994764397905755,195.0,13.903313
40.994764397905755,196.25,13.964966
40.994764397905755,197.5,14.021258
40.994764397905755,198.75,14.063336
40.994764397905755,200.0,14.116771
40.994764397905755,201.25,14.207858
40.994764397905755,202.5,14.332138
40.994764397905755,203.75,14.4765215
40.994764397905755,205.0,14.620839
40.994764397905755,206.25,14.736229
40.994764397905755,207.5,14.833102
40.994764397905755,208.75,14.9355955
40.994764397905755,210.0,15.047467
40.994764397905755,211.25,15.152824
40.994764397905755,212.5,15.238301
40.994764397905755,213.75,15.296901
40.994764397905755,215.0,15.3215685
40.994764397905755,216.25,15.317416
40.994764397905755,217.5,15.2921095
40.994764397905755,218.75,15.239697
40.994764397905755,220.0,15.164757
40.994764397905755,221.25,15.07459
40.994764397905755,222.5,14.988652
40.994764397905755,223.75,14.887451
40.994764397905755,225.0,14.737399
40.994764397905755,226.25,14.565269
40.994764397905755,227.5,14.387792
40.994764397905755,228.75,14.187444
40.994764397905755,230.0,13.970105
40.994764397905755,231.25,13.753059
40.994764397905755,232.5,13.567616
40.994764397905755,233.75,13.311536
40.994764397905755,235.0,12.732643
40.994764397905755,236.25,13.232823
40.994764397905755,237.5,12.797061
40.994764397905755,238.75,11.352223
40.994764397905755,240.0,10.387973
40.994764397905755,241.25,10.98482
40.994764397905755,242.5,10.808868
40.994764397905755,243.75,9.767774
40.994764397905755,245.0,10.079742
40.994764397905755,246.25,10.974251
40.994764397905755,247.5,11.285405
40.994764397905755,248.75,8.762711
40.994764397905755,250.0,7.9422812
40.994764397905755,251.25,8.703893
40.994764397905755,252.5,7.3595786
40.994764397905755,253.75,6.85169
40.994764397905755,255.0,8.797832
40.994764397905755,256.25,12.0744095
40.994764397905755,257.5,12.728198
40.994764397905755,258.75,13.257477
40.994764397905755,260.0,13.356128
40.994764397905755,261.25,13.089023
40.994764397905755,262.5,13.120392
40.994764397905755,263.75,13.522494
40.994764397905755,265.0,13.216034
40.994764397905755,266.25,13.188518
40.994764397905755,267.5,13.186081
40.994764397905755,268.75,13.197797
40.994764397905755,270.0,12.919642
40.994764397905755,271.25,12.628551
40.994764397905755,272.5,12.493668
40.994764397905755,273.75,12.263186
40.994764397905755,275.0,11.902188
40.994764397905755,276.25,11.756795
40.994764397905755,277.5,11.602557
40.994764397905755,278.75,11.078468
40.994764397905755,280.0,10.16788
40.994764397905755,281.25,9.374646
40.994764397905755,282.5,9.838196
40.994764397905755,283.75,10.546704
40.994764397905755,285.0,11.2555895
40.994764397905755,286.25,12.455215
40.994764397905755,287.5,14.155362
40.994764397905755,288.75,14.764522
40.994764397905755,290.0,15.327451
40.994764397905755,291.25,15.814939
40.994764397905755,292.5,16.277166
40.994764397905755,293.75,16.619333
40.994764397905755,295.0,16.801683
40.994764397905755,296.25,16.84672
40.994764397905755,297.5,16.796606
40.994764397905755,298.75,16.73055
40.994764397905755,300.0,16.687605
40.994764397905755,301.25,16.653547
40.994764397905755,302.5,16.635862
40.994764397905755,303.75,16.626352
40.994764397905755,305.0,16.599419
40.994764397905755,306.25,16.532463
40.994764397905755,307.5,16.420206
40.994764397905755,308.75,16.302816
40.994764397905755,310.0,16.19665
40.994764397905755,311.25,16.123535
40.994764397905755,312.5,16.075567
40.994764397905755,313.75,16.016182
40.994764397905755,315.0,15.926086
40.994764397905755,316.25,15.821922
40.994764397905755,317.5,15.74792
40.994764397905755,318.75,15.684695
40.994764397905755,320.0,15.659035
40.994764397905755,321.25,15.686081
40.994764397905755,322.5,15.772723
40.994764397905755,323.75,15.914978
40.994764397905755,325.0,16.242075
40.994764397905755,326.25,16.605211
40.994764397905755,327.5,16.873072
40.994764397905755,328.75,17.000526
40.994764397905755,330.0,17.027954
40.994764397905755,331.25,17.009102
40.994764397905755,332.5,16.973215
40.994764397905755,333.75,16.947058
40.994764397905755,335.0,16.96501
40.994764397905755,336.25,16.980377
40.994764397905755,337.5,16.976233
40.994764397905755,338.75,16.95284
40.994764397905755,340.0,16.919405
40.994764397905755,341.25,16.892385
40.994764397905755,342.5,16.888514
40.994764397905755,343.75,16.89152
40.994764397905755,345.0,16.917955
40.994764397905755,346.25,16.97449
40.994764397905755,347.5,17.071913
40.994764397905755,348.75,17.18759
40.994764397905755,350.0,17.18749
40.994764397905755,351.25,16.999372
40.994764397905755,352.5,15.403186
40.994764397905755,353.75,13.842725
40.994764397905755,355.0,13.733627
40.994764397905755,356.25,13.185184
40.994764397905755,357.5,13.102959
40.994764397905755,358.75,13.796143
41.93717277486911,0.0,13.609901
41.93717277486911,1.25,14.126323
41.93717277486911,2.5,16.529633
41.93717277486911,3.75,17.82528
41.93717277486911,5.0,18.395409
41.93717277486911,6.25,18.56
41.93717277486911,7.5,18.593035
41.93717277486911,8.75,18.718187
41.93717277486911,10.0,18.59537
41.93717277486911,11.25,18.552942
41.93717277486911,12.5,17.560287
41.93717277486911,13.75,16.713263
41.93717277486911,15.0,17.74087
41.93717277486911,16.25,18.43012
41.93717277486911,17.5,18.256838
41.93717277486911,18.75,17.006914
41.93717277486911,20.0,14.371615
41.93717277486911,21.25,12.620412
41.93717277486911,22.5,13.181961
41.93717277486911,23.75,13.288104
41.93717277486911,25.0,14.652867
41.93717277486911,26.25,15.868629
41.93717277486911,27.5,16.20698
41.93717277486911,28.75,15.939067
41.93717277486911,30.0,15.730443
41.93717277486911,31.25,15.396454
41.93717277486911,32.5,15.272923
41.93717277486911,33.75,14.695292
41.93717277486911,35.0,15.076808
41.93717277486911,36.25,15.382744
41.93717277486911,37.5,15.53597
41.93717277486911,38.75,15.589348
41.93717277486911,40.0,15.122769
41.93717277486911,41.25,13.947006
41.93717277486911,42.5,11.043312
41.93717277486911,43.75,8.757751
41.93717277486911,45.0,9.040215
41.93717277486911,46.25,9.878799
41.93717277486911,47.5,11.096868
41.93717277486911,48.75,13.82946
41.93717277486911,50.0,15.317393
41.93717277486911,51.25,15.544678
41.93717277486911,52.5,15.911235
41.93717277486911,53.75,15.623212
41.93717277486911,55.0,15.546379
41.93717277486911,56.25,15.375621
41.93717277486911,57.5,15.027908
41.93717277486911,58.75,15.850616
41.93717277486911,60.0,15.904388
41.93717277486911,61.25,15.794475
41.93717277486911,62.5,15.947316
41.93717277486911,63.75,15.780896
41.93717277486911,65.0,15.853183
41.93717277486911,66.25,16.398748
41.93717277486911,67.5,16.894323
41.93717277486911,68.75,16.02096
41.93717277486911,70.0,12.544182
41.93717277486911,71.25,9.150569
41.93717277486911,72.5,8.640678
41.93717277486911,73.75,6.0158234
41.93717277486911,75.0,2.9944305
41.93717277486911,76.25,1.2193197
41.93717277486911,77.5,-0.03517151
41.93717277486911,78.75,0.15445454
41.93717277486911,80.0,2.096484
41.93717277486911,81.25,4.812365
41.93717277486911,82.5,7.7194443
41.93717277486911,83.75,8.567624
41.93717277486911,85.0,9.215439
41.93717277486911,86.25,8.537982
41.93717277486911,87.5,9.897717
41.93717277486911,88.75,10.785275
41.93717277486911,90.0,11.759082
41.93717277486911,91.25,12.28345
41.93717277486911,92.5,12.827423
41.93717277486911,93.75,11.486038
41.93717277486911,95.0,9.62692
41.93717277486911,96.25,8.355367
41.93717277486911,97.5,9.054303
41.93717277486911,98.75,10.240929
41.93717277486911,100.0,11.1239805
41.93717277486911,101.25,10.611712
41.93717277486911,102.5,10.407414
41.93717277486911,103.75,9.516238
41.93717277486911,105.0,9.596341
41.93717277486911,106.25,8.680016
41.93717277486911,107.5,8.210811
41.93717277486911,108.75,7.68292
41.93717277486911,110.0,7.068316
41.93717277486911,111.25,6.053683
41.93717277486911,112.5,5.654602
41.93717277486911,113.75,5.1184897
41.93717277486911,115.0,4.593783
41.93717277486911,116.25,4.648781
41.93717277486911,117.5,5.7128806
41.93717277486911,118.75,7.0192947
41.93717277486911,120.0,8.506619
41.93717277486911,121.25,9.378171
41.93717277486911,122.5,9.561505
41.93717277486911,123.75,8.832768
41.93717277486911,125.0,7.350876
41.93717277486911,126.25,6.080091
41.93717277486911,127.5,4.6354346
41.93717277486911,128.75,5.261833
41.93717277486911,130.0,8.797025
41.93717277486911,131.25,9.687543
41.93717277486911,132.5,9.836761
41.93717277486911,133.75,9.739856
41.93717277486911,135.0,9.91246
41.93717277486911,136.25,10.139145
41.93717277486911,137.5,10.346271
41.93717277486911,138.75,10.432971
41.93717277486911,140.0,10.524404
41.93717277486911,141.25,10.69146
41.93717277486911,142.5,11.004514
41.93717277486911,143.75,11.633052
41.93717277486911,145.0,12.177048
41.93717277486911,146.25,12.217163
41.93717277486911,147.5,12.061272
41.93717277486911,148.75,12.007408
41.93717277486911,150.0,11.951096
41.93717277486911,151.25,11.907849
41.93717277486911,152.5,11.874486
41.93717277486911,153.75,11.852959
41.93717277486911,155.0,11.837459
41.93717277486911,156.25,11.843678
41.93717277486911,157.5,11.868919
41.93717277486911,158.75,11.879771
41.93717277486911,160.0,11.867923
41.93717277486911,161.25,11.865585
41.93717277486911,162.5,11.888095
41.93717277486911,163.75,11.91277
41.93717277486911,165.0,11.935239
41.93717277486911,166.25,11.944588
41.93717277486911,167.5,11.952293
41.93717277486911,168.75,11.968793
41.93717277486911,170.0,11.978145
41.93717277486911,171.25,11.989667
41.93717277486911,172.5,12.020274
41.93717277486911,173.75,12.067143
41.93717277486911,175.0,12.119565
41.93717277486911,176.25,12.170067
41.93717277486911,177.5,12.209178
41.93717277486911,178.75,12.243622
41.93717277486911,180.0,12.288277
41.93717277486911,181.25,12.354039
41.93717277486911,182.5,12.427655
41.93717277486911,183.75,12.501625
41.93717277486911,185.0,12.577634
41.93717277486911,186.25,12.6557665
41.93717277486911,187.5,12.712224
41.93717277486911,188.75,12.756145
41.93717277486911,190.0,12.821048
41.93717277486911,191.25,12.903404
41.93717277486911,192.5,12.996493
41.93717277486911,193.75,13.083359
41.93717277486911,195.0,13.184344
41.93717277486911,196.25,13.292758
41.93717277486911,197.5,13.393352
41.93717277486911,198.75,13.47345
41.93717277486911,200.0,13.53081
41.93717277486911,201.25,13.613223
41.93717277486911,202.5,13.723854
41.93717277486911,203.75,13.851405
41.93717277486911,205.0,13.983319
41.93717277486911,206.25,14.120842
41.93717277486911,207.5,14.253685
41.93717277486911,208.75,14.389956
41.93717277486911,210.0,14.5193815
41.93717277486911,211.25,14.639926
41.93717277486911,212.5,14.738292
41.93717277486911,213.75,14.791806
41.93717277486911,215.0,14.81606
41.93717277486911,216.25,14.845245
41.93717277486911,217.5,14.863683
41.93717277486911,218.75,14.843608
41.93717277486911,220.0,14.791781
41.93717277486911,221.25,14.720314
41.93717277486911,222.5,14.636772
41.93717277486911,223.75,14.533572
41.93717277486911,225.0,14.407353
41.93717277486911,226.25,14.262825
41.93717277486911,227.5,14.096634
41.93717277486911,228.75,13.906444
41.93717277486911,230.0,13.701973
41.93717277486911,231.25,13.49707
41.93717277486911,232.5,13.3294325
41.93717277486911,233.75,13.051465
41.93717277486911,235.0,12.432851
41.93717277486911,236.25,12.267357
41.93717277486911,237.5,11.2020235
41.93717277486911,238.75,9.859685
41.93717277486911,240.0,9.675845
41.93717277486911,241.25,10.373874
41.93717277486911,242.5,10.584874
41.93717277486911,243.75,10.36851
41.93717277486911,245.0,10.433993
41.93717277486911,246.25,11.548637
41.93717277486911,247.5,10.961795
41.93717277486911,248.75,8.261508
41.93717277486911,250.0,7.2091155
41.93717277486911,251.25,7.964541
41.93717277486911,252.5,7.965265
41.93717277486911,253.75,7.9278846
41.93717277486911,255.0,9.271029
41.93717277486911,256.25,11.52843
41.93717277486911,257.5,12.097201
41.93717277486911,258.75,12.235634
41.93717277486911,260.0,12.460312
41.93717277486911,261.25,12.29744
41.93717277486911,262.5,12.09642
41.93717277486911,263.75,12.288289
41.93717277486911,265.0,12.012787
41.93717277486911,266.25,12.080597
41.93717277486911,267.5,11.955907
41.93717277486911,268.75,11.9557295
41.93717277486911,270.0,11.837173
41.93717277486911,271.25,11.65846
41.93717277486911,272.5,12.363152
41.93717277486911,273.75,11.515732
41.93717277486911,275.0,10.968226
41.93717277486911,276.25,10.874901
41.93717277486911,277.5,11.114052
41.93717277486911,278.75,11.043155
41.93717277486911,280.0,10.128697
41.93717277486911,281.25,9.036181
41.93717277486911,282.5,8.838
41.93717277486911,283.75,8.999448
41.93717277486911,285.0,9.348002
41.93717277486911,286.25,10.010732
41.93717277486911,287.5,10.768802
41.93717277486911,288.75,12.574959
41.93717277486911,290.0,13.530108
41.93717277486911,291.25,14.189305
41.93717277486911,292.5,14.753329
41.93717277486911,293.75,15.185109
41.93717277486911,295.0,15.408569
41.93717277486911,296.25,15.496674
41.93717277486911,297.5,15.514066
41.93717277486911,298.75,15.478383
41.93717277486911,300.0,15.446691
41.93717277486911,301.25,15.424998
41.93717277486911,302.5,15.419255
41.93717277486911,303.75,15.419159
41.93717277486911,305.0,15.382787
41.93717277486911,306.25,15.273061
41.93717277486911,307.5,15.057836
41.93717277486911,308.75,14.80882
41.93717277486911,310.0,14.621905
41.93717277486911,311.25,14.581105
41.93717277486911,312.5,14.659879
41.93717277486911,313.75,14.699809
41.93717277486911,315.0,14.642581
41.93717277486911,316.25,14.543968
